Filippino Word,English Word,Pronunciation,Example Context,Example English,Difficulty Level,Icon,Real Audio,Part of Speech
Umasa, Hope, u-ma-sa, Umasa siyang darating ang kanyang kaibigan., He hoped that his friend would arrive.,3,🟠,./tagalog_audio/umasa.mp3,PROPN
Umay, Feeling fed up with food, u-may, Naumay siya sa pagkain ng matamis., He got fed up with eating sweets.,1,🟢,./tagalog_audio/umay.mp3,VERB
Umiiyak, Cry, u-mi-i-yak,,,3,🟠,./tagalog_audio/umiiyak.mp3,VERB
Umikot, Turn around, u-mi-kot, Umikot siya upang makita ang paligid., He turned around to see the surroundings.,3,🟠,./tagalog_audio/umikot.mp3,VERB
Umiwas, Avoid, u-mi-was, Umiwas siya sa away., He avoided the fight.,3,🟠,./tagalog_audio/umiwas.mp3,VERB
Umiyak, Cry, u-mi-yak, Umiyak ang bata dahil nagutom siya., The baby cried because he was hungry.,3,🟠,./tagalog_audio/umiyak.mp3,VERB
Umupo, Sit, u-mu-po, Umupo siya sa tabi ng kanyang ina., He sat beside his mother.,3,🟠,./tagalog_audio/umupo.mp3,VERB
Umuulan, Raining, u-mu-u-lan, Umuulan buong araw., It has been raining all day.,3,🟠,./tagalog_audio/umuulan.mp3,PROPN
Umuwi, Go home, u-mu-wi, Umuwi na siya pagkatapos ng klase., He went home after class.,3,🟠,./tagalog_audio/umuwi.mp3,VERB
Una, First, u-na, Siya ang una sa pila., He is first in line.,1,🟢,./tagalog_audio/una.mp3,ADV
Unahan, Front, u-na-han, Nasa unahan ng klase ang matatalino., The smart students are at the front of the class.,3,🟠,./tagalog_audio/unahan.mp3,PROPN
Unan, Pillow, u-nan, Malambot ang unan ko sa kama., My pillow on the bed is soft.,1,🟢,./tagalog_audio/unan.mp3,PROPN
Unawa, Understanding, u-na-wa, May malalim siyang unawa sa sitwasyon., He has a deep understanding of the situation.,3,🟠,./tagalog_audio/unawa.mp3,PROPN
Unggoy,Monkey,ung-goy,Masayang naglalaro ang unggoy sa puno.,The monkey is happily playing in the tree.,3,🟠,./tagalog_audio/unggoy.mp3,NOUN
Ungol, Moan/Groan, u-ngol, Narinig niya ang mahina niyang ungol., He heard his weak groan.,3,🟠,./tagalog_audio/ungol.mp3,PROPN
Uniporme, Uniform, u-ni-por-me, Nakasuot siya ng uniporme sa trabaho., He is wearing a uniform at work.,3,🟠,./tagalog_audio/uniporme.mp3,VERB
Uod,Worm,u-od,May uod sa dahon.,There is a worm on the leaf.,1,🟢,./tagalog_audio/uod.mp3,NOUN
Upa, Rent, u-pa, Nagbayad siya ng upa sa bahay., He paid the rent for the house.,1,🟢,./tagalog_audio/upa.mp3,PROPN
Upo, Sit, u-po,,,1,🟢,./tagalog_audio/upo.mp3,VERB
Upuan, Chair, u-pu-an, Nakaupo siya sa kanyang upuan., He is sitting on his chair.,3,🟠,./tagalog_audio/upuan.mp3,PROPN
Usap, Talk, u-sap, Kailangan natin mag-usap mamaya., We need to talk later.,1,🟢,./tagalog_audio/usap.mp3,VERB
Usok, Smoke, u-sok, Makapal ang usok mula sa apoy., The smoke from the fire is thick.,1,🟢,./tagalog_audio/usok.mp3,NOUN
Uwi,Go home,u-wi,Uuwi na ako mamaya.,I will go home later.,1,🟢,./tagalog_audio/uwi.mp3,VERB
Vacante, Vacant, va-kan-te, Wala pang nakatira sa vacante na bahay., No one is living in the vacant house yet.,3,🟠,./tagalog_audio/vacante.mp3,ADJ
Valedor,Protector,va-le-dor,Ang aking ama ang aking valedor.,My father is my protector.,3,🟠,./tagalog_audio/valedor.mp3,NOUN
Valor, Courage, va-lor, Ipinakita niya ang kanyang valor sa laban., He showed his courage in battle.,3,🟠,./tagalog_audio/valor.mp3,PROPN
Vapor,Steam,va-por,Lumabas ang vapor mula sa kumukulong tubig.,Steam came out from the boiling water.,3,🟠,./tagalog_audio/vapor.mp3,NOUN
Vaporub, Menthol rub, va-po-rub, Naglagay siya ng vaporub sa kanyang dibdib., He applied menthol rub on his chest.,3,🟠,./tagalog_audio/vaporub.mp3,PROPN
Vaseline, Petroleum jelly, va-se-lin, Ginamit niya ang Vaseline sa kanyang tuyong balat., He used Vaseline on his dry skin.,3,🟠,./tagalog_audio/vaseline.mp3,PROPN
Vaso,Glass,va-so,Puno ng tubig ang vaso.,The glass is full of water.,1,🟢,./tagalog_audio/vaso.mp3,NOUN
Ventana,Window,ven-ta-na,Buksan mo ang ventana para pumasok ang hangin.,Open the window to let the air in.,3,🟠,./tagalog_audio/ventana.mp3,NOUN
Verdad,Truth,ver-dad,Laging sabihin ang verdad.,Always tell the truth.,3,🟠,./tagalog_audio/verdad.mp3,NOUN
Vestido,Dress,ves-ti-do,Maganda ang suot niyang vestido.,She is wearing a beautiful dress.,3,🟠,./tagalog_audio/vestido.mp3,NOUN
Vidente, Seer, vi-den-te, Naniniwala siya sa sinabi ng vidente., He believes what the seer said.,3,🟠,./tagalog_audio/vidente.mp3,PROPN
Villa, Villa, vil-ya, Nakatira sila sa isang malaking villa., They live in a big villa.,3,🟠,./tagalog_audio/villa.mp3,PROPN
Vino, Wine, vi-no, Uminom sila ng vino sa hapunan., They drank wine at dinner.,1,🟢,./tagalog_audio/vino.mp3,NOUN
Violente, Violent, vi-o-len-te, Iwasan natin ang mga violente na tao., Let's avoid violent people.,3,🟠,./tagalog_audio/violente.mp3,ADJ
Violin,Violin,vi-o-lin,Marunong siyang tumugtog ng violin.,He knows how to play the violin.,3,🟠,./tagalog_audio/violin.mp3,PROPN
Viral, Viral, vi-ral, Naging viral ang kanyang video., His video went viral.,3,🟠,./tagalog_audio/viral.mp3,PROPN
Visa, Visa, vi-sa, Kailangan niya ng visa para makabiyahe., He needs a visa to travel.,1,🟢,./tagalog_audio/visa.mp3,PROPN
Vitamin, Vitamin, vi-ta-min, Uminom siya ng vitamin araw-araw., He takes vitamins every day.,3,🟠,./tagalog_audio/vitamin.mp3,NOUN
Vocal, Vocal, vo-kal, Vocal siya tungkol sa kanyang opinyon., He is vocal about his opinion.,3,🟠,./tagalog_audio/vocal.mp3,PROPN
Volante, Steering wheel, vo-lan-te, Hawak niya ang volante habang nagmamaneho., He is holding the steering wheel while driving.,3,🟠,./tagalog_audio/volante.mp3,VERB
Voto, Vote, vo-to, Mahalaga ang iyong voto sa eleksyon., Your vote is important in the election.,1,🟢,./tagalog_audio/voto.mp3,VERB
Wagas, Pure/True, wa-gas, Wagas ang kanyang pagmamahal., His love is pure.,3,🟠,./tagalog_audio/wagas.mp3,ADJ
Wakas, End, wa-kas, Nakarating na tayo sa wakas ng kwento., We have reached the end of the story.,3,🟠,./tagalog_audio/wakas.mp3,NOUN
Wala, None, wa-la, Wala siyang dalang pera ngayon., He has no money with him today.,1,🟢,./tagalog_audio/wala.mp3,NOUN
Walang, Without, wa-lang, Walang tubig sa gripo ngayon., There is no water in the faucet today.,3,🟠,./tagalog_audio/walang.mp3,ADP
Walang anuman, You're welcome, wa-lang a-nu-man, masaya akong makatulong!, You're welcome -  I'm happy to help!,3,🟠,./tagalog_audio/walang_anuman.mp3,PRON
Walang-hanggan,Eternal,wa-lang hang-gan,Ang pag-ibig ng Diyos ay walang-hanggan.,God's love is eternal.,3,🟠,./tagalog_audio/walang-hanggan.mp3,ADJ
Walanghiya, Shameless, wa-lang-hi-ya, Walanghiya ang taong nagsinungaling., The person who lied is shameless.,3,🟠,./tagalog_audio/walanghiya.mp3,PROPN
Walang-kibo, Silent, wa-lang-ki-bo, Nananatiling walang-kibo ang bata., The child remains silent.,3,🟠,./tagalog_audio/walang-kibo.mp3,PROPN
Walang-laban,Defenseless,wa-lang la-ban,Ang bata ay walang-laban sa panganib.,The child is defenseless against danger.,3,🟠,./tagalog_audio/walang-laban.mp3,ADJ
Walang-malay, Unconscious/Innocent, wa-lang-ma-lay, Walang-malay ang sanggol sa mundo., The baby is innocent about the world.,3,🟠,./tagalog_audio/walang-malay.mp3,PROPN
Walang-pakialam, Indifferent, wa-lang-pa-ki-a-lam, Walang-pakialam siya sa problema ng iba., He is indifferent to the problems of others.,3,🟠,./tagalog_audio/walang-pakialam.mp3,PROPN
Walang-saysay, Meaningless, wa-lang-say-say, Walang-saysay ang kanyang mga sinabi., His words are meaningless.,3,🟠,./tagalog_audio/walang-saysay.mp3,PROPN
Walang-tigil, Non-stop, wa-lang-ti-gil, Walang-tigil ang ulan buong araw., The rain was non-stop the whole day.,3,🟠,./tagalog_audio/walang-tigil.mp3,NOUN
Walang-tulog,Sleepless,wa-lang tu-log,Walang-tulog siya kagabi dahil sa trabaho.,He was sleepless last night because of work.,3,🟠,./tagalog_audio/walang-tulog.mp3,ADJ
Walis, Broom, wa-lis, Ginamit niya ang walis sa paglilinis ng sahig., He used a broom to clean the floor.,3,🟠,./tagalog_audio/walis.mp3,PROPN
Walo, Eight, wa-lo,,,1,🟢,./tagalog_audio/walo.mp3,NUM
Walong, Eight, wa-long, May walong bisita sa bahay namin., There are eight visitors in our house.,3,🟠,./tagalog_audio/walong.mp3,NUM
Walongpung, Eighty, wa-long-pung, May walongpung estudyante sa paaralan., There are eighty students in the school.,3,🟠,./tagalog_audio/walongpung.mp3,PROPN
Wasto, Correct, was-to, Wasto ang kanyang sagot sa tanong., His answer to the question is correct.,3,🟠,./tagalog_audio/wasto.mp3,ADJ
Watawat, Flag, wa-ta-wat, Itaas natin ang watawat ng Pilipinas., Let's raise the flag of the Philippines.,3,🟠,./tagalog_audio/watawat.mp3,PROPN
Wisik, Sprinkle, wi-sik, Wisikan mo ng tubig ang halaman., Sprinkle water on the plant.,3,🟠,./tagalog_audio/wisik.mp3,VERB
Xenon,A type of gas,xe-non,Ginagamit ang xenon sa ilaw ng sasakyan.,Xenon is used in car lights.,3,🟠,./tagalog_audio/xenon.mp3,DET
Xenophobia, Fear of foreigners, ze-no-fo-bya, Ang xenophobia ay hindi maganda sa isang lipunan., Xenophobia is not good for a society.,3,🟠,./tagalog_audio/xenophobia.mp3,NOUN
Xerox, Photocopy, ze-roks, Nagpa-Xerox siya ng kanyang dokumento., He had his document photocopied.,3,🟠,./tagalog_audio/xerox.mp3,PROPN
X-ray, X-ray, eks-rey, Kinailangan niyang magpa-X-ray sa ospital., He needed to get an X-ray at the hospital.,3,🟠,./tagalog_audio/x-ray.mp3,NOUN
Xylitol, Sugar substitute, zai-li-tol, Gumagamit siya ng xylitol bilang pampatamis., He uses xylitol as a sweetener.,3,🟠,./tagalog_audio/xylitol.mp3,PROPN
Xylophone,Xylophone,ksi-lo-pon,Ang bata ay nagpatugtog ng xylophone.,The child played the xylophone.,3,🟠,./tagalog_audio/xylophone.mp3,PROPN
Yabong, Flourish, ya-bong, Yumayabong ang kanyang halaman sa hardin., His plants in the garden are flourishing.,3,🟠,./tagalog_audio/yabong.mp3,PROPN
Yakap, Hug, ya-kap, Mahigpit ang yakap ng bata sa kanyang ina., The child's hug to his mother is tight.,3,🟠,./tagalog_audio/yakap.mp3,PROPN
Yaman, Wealth, ya-man, Ang tunay na yaman ay ang pamilya., True wealth is family.,3,🟠,./tagalog_audio/yaman.mp3,PROPN
Yapos, Embrace, ya-pos, Ibinigay niya ang mainit na yapos sa kanyang anak., He gave a warm embrace to his child.,3,🟠,./tagalog_audio/yapos.mp3,PROPN
Yari, Made of, ya-ri, Ang bahay nila ay yari sa kahoy., Their house is made of wood.,1,🟢,./tagalog_audio/yari.mp3,VERB
Yate, Yacht, ya-te, Sumakay sila sa yate sa dagat., They rode the yacht on the sea.,1,🟢,./tagalog_audio/yate.mp3,PROPN
Yaya, Nanny, ya-ya, Mahalaga ang yaya sa pag-aalaga ng bata., The nanny is important in taking care of the child.,1,🟢,./tagalog_audio/yaya.mp3,NOUN
Yelo,Ice,ye-lo,Matigas ang yelo sa baso.,The ice in the glass is hard.,1,🟢,./tagalog_audio/yelo.mp3,NOUN
Yelo tubig, Ice water, ye-lo tu-big, Uminom siya ng yelo tubig para lumamig., He drank ice water to cool down.,3,🟠,./tagalog_audio/yelo_tubig.mp3,PROPN
Yugto, Stage (phase) / Chapter, yug-to, Nasa bagong yugto siya ng kanyang buhay., He is in a new stage of his life.,3,🟠,./tagalog_audio/yugto.mp3,NOUN
Yuko,Bow,yu-ko,Yumuko siya bilang tanda ng respeto.,He bowed as a sign of respect.,1,🟢,./tagalog_audio/yuko.mp3,NOUN
Yumuko, Bowed, yu-mu-ko, Yumuko siya bilang respeto., He bowed as a sign of respect.,3,🟠,./tagalog_audio/yumuko.mp3,VERB
Zapatos, Shoes, za-pa-tos, Suot niya ang kanyang bagong zapatos., He is wearing his new shoes.,3,🟠,./tagalog_audio/zapatos.mp3,NOUN
Zebra,Zebra,ze-bra,May zebra sa zoo.,There is a zebra in the zoo.,3,🟠,./tagalog_audio/zebra.mp3,NOUN
Zen,Peaceful state,zen,Gusto ko ng zen sa buhay ko.,I want peace in my life.,1,🟢,./tagalog_audio/zen.mp3,ADJ
Zero, Zero, ze-ro, Ang temperatura ay bumaba sa zero., The temperature dropped to zero.,1,🟢,./tagalog_audio/zero.mp3,PROPN
Zinc,Zinc,zink,Mahalaga ang zinc sa katawan.,Zinc is important for the body.,1,🟢,./tagalog_audio/zinc.mp3,NOUN
Zipper,Zipper,zi-per,Nasira ang zipper ng jacket ko.,The zipper of my jacket is broken.,3,🟠,./tagalog_audio/zipper.mp3,NOUN
Zodiak, Zodiac, zo-di-ak, Ano ang iyong tanda sa zodiak?, What is your zodiac sign?,3,🟠,./tagalog_audio/zodiak.mp3,PROPN
Zona, Zone, zo-na, Nakatira siya sa tahimik na zona ng lungsod., He lives in a quiet zone of the city.,1,🟢,./tagalog_audio/zona.mp3,NOUN
Zumba, Zumba, zum-ba, Sumasali siya sa zumba tuwing umaga., He joins zumba every morning.,3,🟠,./tagalog_audio/zumba.mp3,PROPN
ako,I,a-ko,Ako si Michael.,I am Michael.,1,🟢,./tagalog_audio/ako.mp3,PRON
ikaw,you,i-kaw,Ikaw ba si Jane?,Are you Jane?,1,🟢,./tagalog_audio/ikaw.mp3,PRON
siya,he/she,si-ya,Siya ay masaya.,He/She is happy.,1,🟢,./tagalog_audio/siya.mp3,PRON
kami,we (exclusive),ka-mi,Kami ay aalis na.,We are leaving.,1,🟢,./tagalog_audio/kami.mp3,PRON
tayo,we (inclusive),ta-yo,Tayo ay kakain.,We will eat.,1,🟢,./tagalog_audio/tayo.mp3,PRON
oo,yes,o-o,"Oo, gusto ko.","Yes, I like it.",1,🟢,./tagalog_audio/oo.mp3,INTJ
hindi,no,hin-di,Hindi ako gutom.,I am not hungry.,1,🟢,./tagalog_audio/hindi.mp3,INTJ
salamat,thank you,sa-la-mat,Salamat sa tulong mo.,Thank you for your help.,1,🟢,./tagalog_audio/salamat.mp3,VERB
pasensya,sorry,pa-sen-sya,Pasensya na po.,I’m sorry.,1,🟢,./tagalog_audio/pasensya.mp3,ADJ
gusto,want/like,gus-to,Gusto ko ng kape.,I want coffee.,1,🟢,./tagalog_audio/gusto.mp3,NOUN
kain,eat,ka-in,Kain tayo!,Let’s eat!,1,🟢,./tagalog_audio/kain.mp3,VERB
tulog,sleep,tu-log,Matulog ka na.,Go to sleep now.,1,🟢,./tagalog_audio/tulog.mp3,NOUN
lakad,walk,la-kad,Maglakad tayo sa parke.,Let’s walk in the park.,2,🟡,./tagalog_audio/lakad.mp3,VERB
takbo,run,tak-bo,Takbo tayo!,Let’s run!,2,🟡,./tagalog_audio/takbo.mp3,VERB
bahay,house,ba-hay,Nasa bahay ako.,I’m at home.,1,🟢,./tagalog_audio/bahay.mp3,PROPN
tubig,water,tu-big,Uminom ka ng tubig.,Drink some water.,1,🟢,./tagalog_audio/tubig.mp3,NOUN
pagkain,food,pag-ka-in,Masarap ang pagkain.,The food is delicious.,1,🟢,./tagalog_audio/pagkain.mp3,NOUN
aso,dog,a-so,May alaga akong aso.,I have a pet dog.,1,🟢,./tagalog_audio/aso.mp3,NOUN
pusa,cat,pu-sa,Ang pusa ay natutulog.,The cat is sleeping.,1,🟢,./tagalog_audio/pusa.mp3,NOUN
maganda,beautiful,ma-gan-da,Maganda ang araw ngayon.,It’s a beautiful day.,2,🟡,./tagalog_audio/maganda.mp3,ADJ
maliit,small,ma-li-it,Maliit ang bahay niya.,His/Her house is small.,2,🟡,./tagalog_audio/maliit.mp3,ADJ
malaki,big,ma-la-ki,Malaki ang aso nila.,Their dog is big.,2,🟡,./tagalog_audio/malaki.mp3,ADJ
isa,one,i-sa,Isa lang ang gusto ko.,I only want one.,1,🟢,./tagalog_audio/isa.mp3,NUM
dalawa,two,da-la-wa,Dalawa ang anak niya.,He/She has two kids.,1,🟢,./tagalog_audio/dalawa.mp3,NUM
tatlo,three,tat-lo,Tatlo ang kaibigan ko.,I have three friends.,1,🟢,./tagalog_audio/tatlo.mp3,NUM
pula,red,pu-la,Pula ang damit mo.,Your shirt is red.,2,🟡,./tagalog_audio/pula.mp3,ADJ
asul,blue,a-sul,Asul ang langit.,The sky is blue.,2,🟡,./tagalog_audio/asul.mp3,ADJ
berde,green,ber-de,Berde ang damo.,The grass is green.,2,🟡,./tagalog_audio/berde.mp3,PROPN
puti,white,pu-ti,Puti ang papel.,The paper is white.,2,🟡,./tagalog_audio/puti.mp3,ADJ
itim,black,i-tim,Itim ang buhok niya.,His/Her hair is black.,2,🟡,./tagalog_audio/itim.mp3,ADJ
ito,this,i-to,Ito ang gusto ko.,This is what I want.,1,🟢,./tagalog_audio/ito.mp3,PRON
iyan,that,i-yan,Iyan ang bahay niya.,That is his/her house.,1,🟢,./tagalog_audio/iyan.mp3,SCONJ
saan,where,sa-an,Saan ka pupunta?,Where are you going?,1,🟢,./tagalog_audio/saan.mp3,SCONJ
kailan,when,ka-i-lan,Kailan ang party?,When is the party?,1,🟢,./tagalog_audio/kailan.mp3,SCONJ
bakit,why,ba-kit,Bakit ka umiiyak?,Why are you crying?,1,🟢,./tagalog_audio/bakit.mp3,SCONJ
paano,how,pa-a-no,Paano ito gawin?,How do you do this?,1,🟢,./tagalog_audio/paano.mp3,SCONJ
lunes,monday,lu-nes,May klase ako tuwing Lunes.,I have class every Monday.,2,🟡,./tagalog_audio/lunes.mp3,PROPN
martes,tuesday,mar-tes,Martes ang pulong.,The meeting is on Tuesday.,2,🟡,./tagalog_audio/martes.mp3,PROPN
miyerkules,wednesday,mi-yer-ku-les,Miyerkules ang holiday.,Wednesday is the holiday.,2,🟡,./tagalog_audio/miyerkules.mp3,PROPN
huwebes,thursday,hu-we-bes,Huwebes ang eksam.,The exam is on Thursday.,2,🟡,./tagalog_audio/huwebes.mp3,PROPN
biyernes,friday,bi-yer-nes,Biyernes ang petsa.,Friday is the date.,2,🟡,./tagalog_audio/biyernes.mp3,PROPN
sabado,saturday,sa-ba-do,Sabado ang outing namin.,Our outing is on Saturday.,1,🟢,./tagalog_audio/sabado.mp3,PROPN
linggo,sunday/week,ling-go,Linggo ang pahinga ko.,Sunday is my rest day.,1,🟢,./tagalog_audio/linggo.mp3,PROPN
masaya,happy,ma-sa-ya,Masaya ako ngayon.,I’m happy today.,1,🟢,./tagalog_audio/masaya.mp3,ADJ
malungkot,sad,ma-lung-kot,Malungkot siya.,He/She is sad.,1,🟢,./tagalog_audio/malungkot.mp3,ADJ
galit,angry,ga-lit,Galit si mama.,Mom is angry.,1,🟢,./tagalog_audio/galit.mp3,ADJ
pagod,tired,pa-god,Pagod na ako.,I’m tired.,1,🟢,./tagalog_audio/pagod.mp3,ADJ
gutom,hungry,gu-tom,Gutom na kami.,We are hungry.,1,🟢,./tagalog_audio/gutom.mp3,ADJ
uhaw,thirsty,u-haw,Uhaw siya.,He/She is thirsty.,1,🟢,./tagalog_audio/uhaw.mp3,PROPN
oras,time/hour,o-ras,Anong oras na?,What time is it?,2,🟡,./tagalog_audio/oras.mp3,NOUN
ngayon,now,nga-yon,Ngayon ang simula.,Now is the beginning.,1,🟢,./tagalog_audio/ngayon.mp3,ADV
mamaya,later,ma-ma-ya,Mamaya na lang.,Later.,1,🟢,./tagalog_audio/mamaya.mp3,ADV
kanina,earlier,ka-ni-na,Kanina siya dumating.,He/She arrived earlier.,2,🟡,./tagalog_audio/kanina.mp3,ADV
bukas,tomorrow,bu-kas,Bukas ang exam.,The exam is tomorrow.,1,🟢,./tagalog_audio/bukas.mp3,NOUN
kahapon,yesterday,ka-ha-pon,Kahapon ako bumili.,I bought it yesterday.,2,🟡,./tagalog_audio/kahapon.mp3,NOUN
apat,four,a-pat,Apat ang bola.,There are four balls.,1,🟢,./tagalog_audio/apat.mp3,NUM
lima,five,li-ma,Lima ang daliri ko.,I have five fingers.,1,🟢,./tagalog_audio/lima.mp3,NUM
anim,six,a-nim,Anim ang aso sa labas.,There are six dogs outside.,1,🟢,./tagalog_audio/anim.mp3,NUM
pito,seven,pi-to,Pito kaming magkakapatid.,We are seven siblings.,1,🟢,./tagalog_audio/pito.mp3,NUM
walo,eight,wa-lo,Walo ang upuan.,There are eight chairs.,1,🟢,./tagalog_audio/walo.mp3,NUM
siyam,nine,si-yam,Siyam ang estudyante.,There are nine students.,1,🟢,./tagalog_audio/siyam.mp3,NUM
sampu,ten,sam-pu,Sampu ang prutas.,There are ten fruits.,1,🟢,./tagalog_audio/sampu.mp3,NUM
labing-isa,eleven,la-bing-i-sa,Labing-isa ang bisita.,There are eleven guests.,2,🟡,./tagalog_audio/labing-isa.mp3,NUM
labing-dalawa,twelve,la-bing-da-la-wa,Labing-dalawa ang kotse.,There are twelve cars.,2,🟡,./tagalog_audio/labing-dalawa.mp3,NUM
dalawampu,twenty,da-la-wam-pu,Dalawampu ang libro.,There are twenty books.,2,🟡,./tagalog_audio/dalawampu.mp3,NUM
tatlumpu,thirty,tat-lum-pu,Tatlumpu ang estudyante.,There are thirty students.,2,🟡,./tagalog_audio/tatlumpu.mp3,NUM
apatnapu,forty,a-pat-na-pu,Apatnapu ang bisita.,There are forty visitors.,2,🟡,./tagalog_audio/apatnapu.mp3,NUM
limampu,fifty,li-mam-pu,Limampu ang tickets.,There are fifty tickets.,2,🟡,./tagalog_audio/limampu.mp3,NUM
animnapu,sixty,a-nim-na-pu,Animnapu ang kahon.,There are sixty boxes.,2,🟡,./tagalog_audio/animnapu.mp3,PROPN
pitumpu,seventy,pi-tum-pu,Pitumpu ang pangalan.,There are seventy names.,2,🟡,./tagalog_audio/pitumpu.mp3,NUM
walumpu,eighty,wa-lum-pu,Walumpu ang estudyante.,There are eighty students.,2,🟡,./tagalog_audio/walumpu.mp3,NUM
siyamnapu,ninety,si-yam-na-pu,Siyamnapu ang bilang.,There are ninety in total.,2,🟡,./tagalog_audio/siyamnapu.mp3,NUM
isang daan,one hundred,i-sang-da-an,Isang daan ang tao.,There are one hundred people.,2,🟡,./tagalog_audio/isang_daan.mp3,NUM
nanay,mother,na-nay,Mahal ko ang aking nanay.,I love my mother.,1,🟢,./tagalog_audio/nanay.mp3,NOUN
tatay,father,ta-tay,Nasa bahay si tatay.,Dad is at home.,1,🟢,./tagalog_audio/tatay.mp3,PROPN
kapatid,sibling,ka-pa-tid,May kapatid ako.,I have a sibling.,1,🟢,./tagalog_audio/kapatid.mp3,VERB
ate,older sister,a-te,Ate ko siya.,She is my older sister.,1,🟢,./tagalog_audio/ate.mp3,ADJ
kuya,older brother,ku-ya,Kuya ko siya.,He is my older brother.,1,🟢,./tagalog_audio/kuya.mp3,ADJ
anak,child,a-nak,Mabait ang anak ko.,My child is kind.,1,🟢,./tagalog_audio/anak.mp3,NOUN
lola,grandmother,lo-la,Kasama ko si lola.,I am with grandma.,1,🟢,./tagalog_audio/lola.mp3,NOUN
lolo,grandfather,lo-lo,Si lolo ay matanda na.,Grandpa is old now.,1,🟢,./tagalog_audio/lolo.mp3,NOUN
pamilya,family,pa-mi-lya,Mahal ko ang pamilya ko.,I love my family.,1,🟢,./tagalog_audio/pamilya.mp3,NOUN
inom,drink,i-nom,Inom ka ng gatas.,Drink some milk.,1,🟢,./tagalog_audio/inom.mp3,VERB
